rho,time
1998,4.25265
1991,3.81603
1989,158.19
1958,3.01183
1953,2.99662
1968,2.98793
1961,2.97369
1948,2.9594
1956,2.9557
1916,2.92363
1914,2.90791
1921,2.89596
1896,2.88762
1909,2.87658
1879,2.8541
1887,4.43424
1887,4.40646
1869,4.40234
1855,4.38705
1864,4.36447
1857,4.35147
1847,4.34598
1837,4.32813
1825,4.33884
1834,4.3738
1829,4.37809
1815,4.34857
1796,4.33947
1784,4.33431
1798,4.32657
1795,4.32131
1781,4.32222
1769,4.30847
1764,4.31144
1757,4.2815
1740,4.27936
1734,4.2625
1751,4.26155
1767,4.2776
1749,4.23817
1725,4.23004
1704,4.21554
1718,4.21184
1707,4.21248
1688,4.2066
1703,4.19511
1702,4.19307
1682,4.18827
1682,4.19095
1675,4.1982
1665,4.18868
1674,4.16906
1672,4.1582
1657,4.15627
1647,4.15198
1631,4.15203
1645,4.17355
1612,4.13324
1639,4.11201
1630,4.12216
1618,4.14661
1627,4.21942
1603,4.2242
1602,4.23177
1589,4.20956
1582,4.21311
1580,4.20735
1585,4.23384
1575,4.18598
1556,4.17713
1568,4.1724
1562,4.16056
1561,4.15829
1540,4.16406
1532,4.17798
1545,4.16078
1548,4.14563
1523,4.14339
1522,4.13867
1507,4.1321
1508,4.12965
1516,31.2877
1503,3.01256
1516,3.09108
1486,3.06197
1489,2.85718
1475,2.78089
1481,2.76541
1479,2.57227
1471,4.06781
1466,4.06903
1449,4.04675
1445,4.07136
1447,4.06406
1459,4.06701
1445,4.05335
1428,4.04377
1427,4.04402
1432,4.05627
1413,4.05668
1415,4.05127
1406,4.06335
1412,4.03409
1400,4.03522
1392,4.02936
1393,4.04832
1392,4.0324
1362,4.03671
1374,4.01103
1392,3.98549
1374,3.98384
1356,4.00208
1347,4.00164
1346,3.99239
1342,31.4031
1347,2.53441
1339,2.45232
1302,2.7592
1328,2.77046
1331,2.73822
1311,2.7823
1297,2.81242
1309,3.96629
1306,3.96191
1299,3.96825
1279,3.96835
1275,3.9663
1290,3.96859
1280,4.00247
1274,3.39073
1264,2.74166
1254,2.78824
1268,2.78654
1258,2.95657
1257,2.66961
1244,2.66
1248,2.50456
1252,2.7076
1252,2.78977
1224,2.76116
1239,2.78551
1224,2.74263
1221,2.7712
1208,2.03946
1188,2.02862
1195,2.02303
1197,2.02518
824,2.73535
1047,2.81661
1088,2.67604
1137,4.5756
1154,4.44321
1160,4.41022
1157,4.43758
1182,4.4368
1170,4.43273
1195,4.32912
1156,4.44312
1139,4.41707
1160,4.43821
1162,4.42128
1173,4.56178
1151,4.44157
1099,4.44412
1116,4.4466
1148,4.32057
1158,4.43221
1122,4.31195
1116,4.41143
1110,4.42546
1132,4.35766
1115,4.42381
1107,4.41803
1105,4.38451
1133,4.28375
1122,4.36418
1119,4.55146
1105,4.41061
1103,4.35308
1105,4.35575
1105,4.42444
1118,4.36001
1074,4.421
1073,4.42495
1063,4.24355
1064,4.40098
1062,4.10165
1089,4.39048
1083,4.39805
1043,4.38476
1033,4.39713
1035,4.39567
1019,4.41388
1020,4.34777
1012,4.38871
1037,3.4025
1040,4.24844
1033,4.36761
1010,4.27312
1026,4.31005
1016,4.25218
1011,4.30918
1000,4.27674
1001,4.27248
1010,4.30861
977,4.30998
1004,4.18231
978,4.32187
979,4.32207
965,4.34259
935,4.17494
990,4.3154
1002,4.30988
957,4.30843
947,4.18728
937,4.19941
936,4.3296
942,4.33218
931,4.21588
926,4.33073
927,4.31803
932,4.17556
962,4.3248
956,4.30302
955,4.30623
911,4.30496
941,4.29808
927,4.29447
890,4.30279
931,4.30301
921,4.28729
903,4.26307
911,4.24099
925,4.21325
898,4.24597
897,4.26841
885,4.14336
879,4.27665
876,4.14368
854,4.13491
860,4.27297
897,4.13914
876,4.25243
851,4.27851
878,4.27046
889,4.13164
854,4.25925
865,4.26551
873,4.27203
821,4.26291
810,4.12606
843,4.27567
839,4.27811
868,4.26832
819,4.15484
850,4.27333
867,4.13168
859,4.26363
811,4.13853
827,4.13174
811,4.11778
780,4.24536
791,4.11654
799,4.10848
798,4.29176
794,4.25287
789,4.23283
792,4.13115
785,4.24184
826,4.187
829,4.18238
801,4.17885
756,4.17025
782,4.18995
781,4.17805
764,4.16639
774,4.15691
786,4.18882
758,4.1541
748,4.1686
800,4.19299
730,4.16288
775,4.19442
733,4.16708
728,4.1598
769,4.15324
707,4.15028
730,4.19877
697,4.18166
762,4.17148
711,4.18547
742,4.17693
726,4.17479
704,4.17347
1998,4.7075
1991,5.05788
1989,4.79254
1958,4.77874
1953,4.6557
1968,4.78811
1961,4.59256
1948,4.56586
1956,4.54973
1916,4.52205
1914,4.53117
1921,4.51215
1896,4.48234
1909,4.54928
1879,4.44552
1887,4.439
1887,4.42266
1869,4.4069
1855,4.3951
1864,4.36668
1857,4.35061
1847,4.33961
1837,4.34449
1825,4.32731
1834,4.42133
1829,4.36388
1815,4.36016
1796,4.37084
1784,4.32863
1798,4.33002
1795,4.30223
1781,4.29655
1769,4.28233
1764,4.30612
1757,4.29332
1740,4.28706
1734,3.86031
1751,3.558
1767,4.26968
1749,4.27044
1725,4.26268
1704,4.21253
1718,4.26933
1707,4.21313
1688,4.20285
1703,4.20446
1702,4.23734
1682,4.32357
1682,4.25245
1675,4.21643
1665,4.22153
1674,4.22302
1672,4.17849
1657,4.16893
1647,4.16924
1631,4.16083
1645,4.15076
1612,4.14517
1639,4.14653
1630,4.12819
1618,4.16938
1627,4.22871
1603,4.22893
1602,4.23141
1589,4.22251
1582,4.22016
1580,4.21056
1585,4.27202
1575,4.20735
1556,4.21203
1568,4.19889
1562,4.2058
1561,4.17977
1540,4.17532
1532,4.15273
1545,4.14397
1548,4.14069
1523,4.14409
1522,4.15042
1507,4.12663
1508,4.17005
1516,4.1432
1503,4.13169
1516,4.17448
1486,4.14608
1489,4.15694
1475,4.15726
1481,4.14314
1479,4.12567
1471,4.10164
1466,4.09279
1449,4.08948
1445,4.08416
1447,4.09655
1459,4.18171
1445,4.09261
1428,4.10998
1427,4.07065
1432,4.06727
1413,4.06301
1415,4.04357
1406,4.03793
1412,4.03524
1400,4.02267
1392,4.02316
1393,4.02479
1392,4.02196
1362,4.01992
1374,4.01963
1392,4.01301
1374,4.00543
1356,4.05394
1347,4.00242
1346,3.98927
1342,3.99406
1347,3.97845
1339,3.98105
1302,3.96361
1328,3.99356
1331,3.99132
1311,3.99268
1297,3.99929
1309,3.9914
1306,3.98529
1299,3.98099
1279,3.96949
1275,3.96974
1290,3.96439
1280,3.98221
1274,3.95973
1264,3.95474
1254,3.97911
1268,3.95331
1258,3.93816
1257,3.94077
1244,3.93756
1248,3.92974
1252,3.93546
1252,4.21162
1224,4.21087
1239,4.21124
1224,4.20478
1221,4.20758
1208,4.21204
1188,4.19173
1195,4.19605
1197,4.18591
824,2.97602
1047,157.062
1088,2.16246
1137,4.54818
1154,4.41159
1160,4.38848
1157,4.41995
1182,4.42041
1170,4.4161
1195,4.29087
1156,4.41747
1139,4.42518
1160,4.42377
1162,4.40786
1173,4.54615
1151,4.40044
1099,4.41702
1116,4.42091
1148,4.29395
1158,4.40715
1122,4.28623
1116,4.4228
1110,4.41242
1132,4.35384
1115,4.43189
1107,4.40776
1105,4.3612
1133,4.25406
1122,4.32072
1119,4.54874
1105,4.38696
1103,4.35754
1105,4.36834
1105,4.42121
1118,4.34474
1074,4.41133
1073,4.4027
1063,4.3481
1064,4.40412
1062,4.41677
1089,4.3712
1083,4.35398
1043,4.35694
1033,4.35904
1035,4.33004
1019,4.39108
1020,4.33277
1012,4.38976
1037,3.95321
1040,4.28926
1033,4.38537
1010,4.27871
1026,4.36236
1016,4.29917
1011,4.35923
1000,4.30178
1001,4.30879
1010,4.34392
977,4.33326
1004,4.20889
978,4.33705
979,4.34055
965,4.33291
935,4.19866
990,4.32951
1002,4.27994
957,4.27796
947,85.4388
937,2.0118
936,4.30201
942,4.24342
931,4.13371
926,4.27012
927,4.28918
932,4.14359
962,4.27951
956,4.26838
955,4.25596
911,4.25758
941,4.26497
927,4.26459
890,4.26506
931,4.25469
921,4.25211
903,4.28051
911,4.2564
925,4.2529
898,4.29533
897,4.29547
885,4.16347
879,4.30523
876,4.18523
854,4.1772
860,4.28723
897,4.16448
876,4.27954
851,4.26092
878,4.26161
889,4.14577
854,4.28114
865,4.28605
873,4.27688
821,4.20705
810,4.12861
843,4.24469
839,4.22527
868,4.23932
819,4.10482
850,4.23867
867,4.12399
859,4.25594
811,4.10909
827,4.10038
811,4.09592
780,4.22627
791,4.08691
799,4.09429
798,4.21937
794,4.21649
789,4.21359
792,4.08129
785,4.21735
826,4.12486
829,4.18316
801,4.18074
756,4.19762
782,4.19341
781,4.19539
764,4.16601
774,4.15475
786,4.15656
758,4.15398
748,4.14807
800,4.18855
730,4.16285
775,4.15525
733,4.13828
728,4.12639
769,4.12969
707,4.12921
730,3.80203
697,2.44377
762,4.17736
711,4.17929
742,4.18021
726,4.12162
704,3.17654
1998,4.18762
1991,3.83855
1989,4.5605
1958,4.68587
1953,4.63048
1968,4.60736
1961,4.58449
1948,4.55172
1956,4.54002
1916,4.51934
1914,4.52461
1921,4.52814
1896,4.48726
1909,4.46237
1879,4.45197
1887,4.44769
1887,4.42732
1869,4.40655
1855,4.4074
1864,4.38328
1857,4.38083
1847,4.36873
1837,4.37138
1825,4.36357
1834,4.38434
1829,4.3676
1815,4.36566
1796,4.35949
1784,4.33891
1798,4.3267
1795,4.32318
1781,4.31948
1769,4.33023
1764,4.29015
1757,4.28657
1740,4.27245
1734,4.27106
1751,4.25636
1767,4.25815
1749,4.24419
1725,4.2302
1704,4.23449
1718,4.21769
1707,4.21805
1688,4.20648
1703,4.1953
1702,4.19688
1682,4.18775
1682,4.18141
1675,4.16076
1665,4.15545
1674,4.16419
1672,4.14477
1657,4.14697
1647,4.15576
1631,4.13588
1645,4.1322
1612,4.12414
1639,4.12262
1630,4.11078
1618,4.10525
1627,4.21871
1603,4.22096
1602,4.19853
1589,4.19768
1582,4.19919
1580,4.19496
1585,4.19025
1575,21.9608
1556,2.92548
1568,3.05184
1562,4.18025
1561,4.15338
1540,4.15599
1532,4.16051
1545,4.49338
1548,3.43872
1523,3.05706
1522,3.02976
1507,3.12317
1508,3.39772
1516,3.0439
1503,3.03461
1516,3.02848
1486,2.96029
1489,2.36973
1475,4.11168
1481,4.10686
1479,4.10581
1471,4.11242
1466,4.10791
1449,4.08843
1445,4.08922
1447,4.07842
1459,4.08507
1445,4.07744
1428,4.07503
1427,4.06759
1432,4.06569
1413,4.07516
1415,4.05344
1406,4.04753
1412,4.03978
1400,4.03841
1392,4.0317
1393,4.01865
1392,4.0181
1362,4.02353
1374,3.99645
1392,4.01184
1374,4.00984
1356,4.00507
1347,4.00435
1346,3.99924
1342,3.97736
1347,3.97694
1339,3.98836
1302,3.97811
1328,16.7035
1331,2.53138
1311,3.96773
1297,3.98024
1309,3.97734
1306,3.95071
1299,3.96615
1279,3.9426
1275,3.94073
1290,3.93654
1280,3.92861
1274,3.93733
1264,3.92855
1254,3.92656
1268,3.92884
1258,3.92459
1257,3.92145
1244,3.92038
1248,3.93438
1252,3.91352
1252,4.18724
1224,4.17862
1239,4.19328
1224,4.17874
1221,40.0946
1208,2.71791
1188,2.75516
1195,2.16452
1197,2.01842
824,2.70829
1047,2.80712
1088,2.62166
1137,4.56646
1154,4.42896
1160,4.41969
1157,4.43997
1182,4.43922
1170,4.44731
1195,4.32231
1156,4.43918
1139,4.42927
1160,4.48253
1162,4.43409
1173,4.55949
1151,4.43424
1099,4.44123
1116,4.44521
1148,4.31374
1158,4.44503
1122,4.33279
1116,4.46244
1110,4.436
1132,4.35985
1115,4.4549
1107,4.4335
1105,4.38443
1133,4.31038
1122,4.37373
1119,4.57478
1105,4.43428
1103,4.38543
1105,4.37523
1105,4.49227
1118,4.37052
1074,4.42747
1073,4.43321
1063,4.37035
1064,4.4369
1062,4.43169
1089,4.41195
1083,4.41033
1043,4.40134
1033,4.41121
1035,4.40379
1019,4.41333
1020,4.34948
1012,4.40422
1037,146.891
1040,4.21695
1033,4.33987
1010,4.30409
1026,4.34566
1016,4.28806
1011,4.34712
1000,4.27301
1001,4.27354
1010,4.31716
977,4.31272
1004,4.17828
978,4.29427
979,4.31069
965,4.29653
935,4.16061
990,4.29285
1002,4.29174
957,4.28983
947,4.15869
937,4.16833
936,4.33899
942,4.3401
931,4.2035
926,4.33636
927,4.32708
932,4.21797
962,4.33823
956,4.33977
955,4.33268
911,4.34212
941,4.34462
927,4.32077
890,4.34118
931,4.3209
921,4.31855
903,4.29386
