rho,time
4767,590.853
4767,9.39695
4767,10.0182
4767,12.0996
4767,12.6462
4767,12.6684
4772,12.7337
4767,12.6602
4776,12.6975
4779,12.697
4771,12.7284
4762,12.7089
4766,12.7145
4747,12.7067
4777,12.7346
4765,12.6803
4760,12.7105
4770,12.7323
4777,12.7077
4736,12.7483
4743,12.7295
4752,12.7066
4743,12.7341
4748,12.6554
4751,12.7257
4726,12.6723
4745,12.692
4697,12.6738
4720,12.6761
4709,12.6549
4711,12.7022
4699,32.7666
4711,32.5118
4652,33.7393
4645,30.6993
4692,33.3613
4700,32.9301
4676,29.7131
4654,35.9807
4629,33.2491
4617,30.6342
4602,31.1096
4592,29.3688
4595,31.9108
4587,28.4634
4570,24.8052
4591,25.9573
4567,23.9435
4570,20.8527
4525,22.6145
4543,17.8327
4535,13.714
4510,12.1321
4498,12.1273
4487,12.114
4452,12.031
4476,12.0267
4431,11.992
4433,11.9427
4400,11.8919
4380,30.5813
4372,31.8377
4387,30.6357
4376,30.2616
4356,27.8254
4282,31.98
4311,28.6452
4283,29.2802
4299,27.5401
4273,27.6887
4276,32.5055
4256,30.959
4230,28.8678
4206,29.5666
4205,26.2481
4196,22.7294
4187,23.887
4166,22.813
4137,21.4199
4121,19.8282
4141,19.3536
4137,14.8556
4097,31.9338
4061,26.3853
4131,25.2506
4090,28.8976
4049,27.274
4046,25.837
4008,29.2186
4014,27.2584
3987,25.0025
4006,28.1703
3978,31.5831
3966,29.1977
3939,29.4228
3889,23.0117
3920,25.6108
3918,22.9475
3901,22.1499
3874,20.812
3872,22.8379
3855,21.2529
3852,19.5087
3813,19.6674
3812,17.2963
3801,28.0474
3778,26.6881
3742,28.6186
3722,25.1329
3741,26.0056
3698,25.8886
3718,24.3711
3701,23.9507
3714,28.0362
3665,24.187
3641,23.0518
3643,25.4475
3641,25.624
3654,26.7976
3590,24.5546
3573,24.6047
3580,23.1648
3548,26.3355
3553,27.2379
3514,24.8439
3541,23.2374
3489,24.2211
3486,23.9769
3480,27.1646
3431,24.6284
3439,24.3636
3404,26.6155
3386,23.162
3382,24.9447
3386,22.4183
3333,22.8074
3341,25.9847
3315,23.7417
3318,20.6348
3266,18.759
3273,18.4978
3273,20.1803
3221,19.4536
3234,17.8275
3203,24.4215
3197,24.4516
3184,21.6167
3155,21.8316
3134,20.7096
3113,22.7117
3100,22.2638
3086,22.0729
3084,21.7348
3070,23.4376
3089,23.8507
3030,23.7042
3009,25.0788
2991,22.161
2976,22.0802
2928,17.8684
2940,22.0553
2905,22.4219
2900,22.2729
2843,21.5518
2879,21.7306
2810,19.3375
2782,22.1476
2810,19.6299
2786,21.428
2746,19.699
2723,18.949
2729,21.1787
2700,19.195
2655,20.7613
2654,18.3789
2631,18.3767
2578,21.2196
2571,20.0717
2557,19.9529
2545,17.9656
2506,19.2469
2502,18.5762
2438,17.1741
2446,15.6847
2420,15.527
2417,16.1273
2373,16.5178
2363,13.7611
2337,13.2737
2340,14.0449
2307,13.2614
2280,13.2278
636,6.3789
1210,24.4399
1334,23.9281
1345,23.8511
1417,24.1492
1404,24.0338
1413,24.163
1414,24.1967
1417,23.9382
1427,23.8243
1443,24.2393
1444,23.9477
1425,24.4001
1417,24.1664
1432,23.8324
1412,24.0048
1405,24.2421
1361,24.1124
1315,23.9809
1337,23.947
1326,24.5029
1346,24.4277
1303,24.4334
1332,24.3679
1299,25.0387
1306,25.0402
1282,25.0368
1275,24.939
1300,24.585
1289,24.7065
1303,24.6191
1277,24.0503
1269,24.4496
1232,24.2842
1250,24.3004
1237,24.3905
1278,23.4299
1233,23.5824
