rho,time
17,0.0354199
17,0.034095
17,0.0331109
17,0.0346651
17,0.0330782
17,0.033725
17,0.0307379
17,0.030865
16,0.0332589
16,0.0389509
51,0.054816
47,0.036154
42,0.037617
36,0.036185
33,0.0361772
32,0.0319159
29,0.035543
25,0.03058
23,0.0353599
20,0.030333
16,0.0318921
12,0.0298719
10,0.029927
17,0.011929
17,0.0316079
17,0.0343099
17,0.032774
17,0.0335
17,0.034343
17,0.0339479
17,0.030247
17,0.034328
17,0.03392
17,0.028744
16,0.0374329
16,0.0337799
51,0.053185
47,0.037921
42,0.0362899
36,0.0352809
33,0.0274951
32,0.031065
29,0.0293171
25,0.034137
23,0.0380838
20,0.036094
16,0.031291
12,0.025718
10,0.03245
17,0.0113649
17,0.0372829
17,0.0340199
17,0.0333679
17,0.0330319
17,0.0340891
17,0.0345199
17,0.0299709
17,0.0313809
17,0.037308
17,0.0368302
16,0.0296662
16,0.0373268
51,0.051126
47,0.031549
42,0.0375831
36,0.0342081
33,0.035136
32,0.0347869
29,0.029577
25,0.0316541
23,0.028759
20,0.0285351
16,0.0314908
12,0.0310421
10,0.028697
17,0.0114772
17,0.033464
17,0.034682
17,0.033514
17,0.032372
17,0.0328698
17,0.030863
17,0.0328989
17,0.0295851
17,0.032897
17,0.0351191
16,0.034276
16,0.035907
51,0.052453
47,0.0327401
42,0.0290432
36,0.034255
33,0.031004
32,0.0327442
29,0.0331678
25,0.032223
23,0.0329542
20,0.031085
16,0.0320251
12,0.0332971
10,0.026824
