rho,time
1956,4.62806
1916,4.54822
1914,4.56515
1921,4.56293
1896,4.53572
1909,4.48506
1879,4.46488
1887,4.45174
1887,4.43174
1869,4.41565
1855,4.44577
1864,4.38056
1857,4.38483
1847,4.36614
1837,4.35131
1825,4.3486
1834,4.39002
1829,4.44973
1815,4.37413
1796,4.36217
1784,4.34701
1798,4.33819
1795,4.32493
1781,4.32543
1769,4.3138
1764,4.30266
1757,4.29761
1740,4.28289
1734,4.27972
1751,4.26441
1767,4.25997
1749,4.2967
1725,4.24838
1704,4.23571
1718,4.23114
1707,4.22877
1688,4.26634
1703,4.20416
1702,4.21073
1682,4.19844
1682,4.20032
1675,4.17874
1665,4.18155
1674,4.16929
1672,4.15866
1657,4.15856
1647,4.1464
1631,4.15455
1645,4.15746
1612,4.14081
1639,4.13586
1630,4.12875
1618,4.12522
1627,4.22722
1603,4.2204
1602,4.2204
1589,4.22312
1582,4.21466
1580,4.19664
1585,4.19619
1575,4.1889
1556,4.18208
1568,4.1738
1562,4.16214
1561,4.17815
1540,4.17607
1532,4.16395
1545,4.14901
1548,4.1441
1523,4.14267
1522,4.13605
1507,4.13357
1508,4.13087
1516,4.11858
1503,4.12686
1516,4.10981
1486,4.10499
1489,4.09792
1475,4.09265
1481,4.13538
1479,4.08312
1471,4.08666
1466,4.08869
1449,4.07521
1445,4.06102
1447,4.06149
1459,4.06492
1445,4.05443
1428,4.046
1427,4.03794
1432,4.03964
1413,4.03575
1415,4.03783
1406,4.04104
1412,4.01649
1400,4.01717
1392,4.0206
1393,4.01075
1392,4.01423
1362,4.0108
1374,4.01033
1392,3.98656
1374,3.99582
1356,3.99304
1347,3.98167
1346,4.02374
1342,3.97678
1347,3.97876
1339,3.97248
1302,3.97106
1328,3.96937
1331,3.97038
1311,3.97315
1297,3.96182
1309,3.94995
1306,3.9507
1299,3.95119
1279,3.93785
1275,3.93759
1290,3.93492
1280,3.93103
1274,3.93662
1264,3.93534
1254,3.93671
1268,3.93043
1258,3.92424
1257,3.92095
1244,3.91063
1248,3.90137
1252,3.90498
1252,4.18736
1224,4.18211
1239,4.17841
1224,4.17816
1221,4.1792
1208,4.17811
1188,4.17256
1195,4.16622
1197,4.16159
824,4.57994
1047,4.48475
1088,4.42862
1137,4.69733
1154,4.51449
1160,4.48727
1157,4.49653
1182,4.47977
1170,4.48145
1195,4.35002
1156,4.46905
1139,4.45718
1160,4.50499
1162,4.44514
1173,4.5729
1151,4.44539
1099,4.45951
1116,4.46204
1148,4.33222
1158,4.48058
1122,4.32418
1116,4.45688
1110,4.44935
1132,4.3879
1115,4.44992
1107,4.43271
1105,4.44404
1133,4.3066
1122,4.37387
1119,4.56189
1105,4.4267
1103,4.36816
1105,4.36517
1105,4.41547
1118,4.34829
1074,4.42222
1073,4.4204
1063,4.35577
1064,4.40996
1062,4.40428
1089,4.39333
1083,4.38597
1043,4.37904
1033,4.39762
1035,4.48328
1019,4.39005
1020,4.31531
1012,4.36757
1037,4.30573
1040,4.22976
1033,4.35274
1010,4.30116
1026,4.35642
1016,4.29531
1011,4.34592
1000,4.29157
1001,4.28387
1010,4.30744
977,4.31303
1004,4.18931
978,4.31756
979,4.33067
965,4.32112
935,4.17248
990,4.31201
1002,4.31004
957,4.31206
947,4.18232
937,4.17918
936,4.30903
942,4.30907
931,4.17612
926,4.35814
927,4.30721
932,4.18826
962,4.29054
956,4.29061
955,4.294
911,4.28724
941,4.28838
927,4.29067
890,4.31531
931,4.30378
921,4.29375
903,4.28331
911,4.28386
925,4.28889
898,4.26997
897,4.2768
885,4.15469
879,4.27398
876,4.13709
854,4.14868
860,4.27939
897,4.1371
876,4.26994
851,4.2673
878,4.26573
889,4.14114
854,4.29084
865,4.25834
873,4.24105
821,4.24982
810,4.12129
843,4.23846
839,4.26687
868,4.24793
819,4.11127
850,4.24293
867,4.10634
859,4.2316
811,4.11271
827,4.11248
811,4.11469
780,4.23335
791,4.10011
799,4.09927
798,4.23962
794,4.25004
789,4.23911
792,4.11019
785,4.23306
826,4.16421
829,4.1782
801,4.19699
756,4.15886
782,4.16749
781,4.15724
764,4.16322
774,4.16911
786,4.15997
758,4.16506
748,4.15701
800,4.14849
730,4.13961
775,4.15285
733,4.14617
728,4.13722
769,4.14225
707,4.13671
730,4.14078
697,4.15953
762,4.15452
711,4.14421
742,4.18973
726,4.14849
704,3.5029
1998,4.99044
1991,4.82636
1989,4.74668
1958,4.67112
1953,4.6063
1968,4.5866
1961,4.56955
1948,4.52421
1956,4.50132
1916,4.49282
1914,4.50613
1921,4.4786
1896,4.46491
1909,4.44446
1879,4.43468
1887,4.42163
1887,4.40174
1869,4.38731
1855,4.37208
1864,4.3609
1857,4.35355
1847,4.33939
1837,4.33082
1825,4.30663
1834,4.35444
1829,4.34378
1815,4.33247
1796,4.32551
1784,4.32011
1798,4.30852
1795,4.31049
1781,4.29243
1769,4.28031
1764,4.27235
1757,4.26241
1740,4.26011
1734,4.26122
1751,4.23655
1767,4.23448
1749,4.23343
1725,4.22042
1704,4.21679
1718,4.2087
1707,4.20661
1688,4.20332
1703,4.18677
1702,4.18555
1682,4.17942
1682,4.17548
1675,4.16859
1665,4.16279
1674,4.16505
1672,4.13904
1657,4.1479
1647,4.14199
1631,4.12896
1645,4.12244
1612,4.1276
1639,4.11924
1630,4.13101
1618,4.10376
1627,4.20469
1603,4.20106
1602,4.20895
1589,4.20249
1582,4.18948
1580,4.18203
1585,4.18945
1575,4.17593
1556,4.16417
1568,4.15893
1562,4.15434
1561,4.14796
1540,4.15049
1532,4.13896
1545,4.13843
1548,4.13259
1523,4.12683
1522,4.1169
1507,4.12176
1508,4.12578
1516,4.10826
1503,4.10209
1516,4.10867
1486,4.09416
1489,4.0849
1475,4.10013
1481,4.08746
1479,4.07853
1471,4.07466
1466,4.07347
1449,4.06485
1445,4.05962
1447,4.05737
1459,4.05455
1445,4.05335
1428,4.03317
1427,4.03569
1432,4.03082
1413,4.03723
1415,4.02835
1406,4.03259
1412,4.01275
1400,4.02259
1392,4.01499
1393,4.01067
1392,4.00586
1362,4.00179
1374,3.9997
1392,3.98406
1374,3.9814
1356,3.98352
1347,3.96948
1346,3.97424
1342,3.966
1347,3.96252
1339,3.97083
1302,3.96455
1328,3.96293
1331,3.96612
1311,3.96122
1297,3.96478
1309,3.94864
1306,3.94454
1299,3.94186
1279,3.94027
1275,3.9355
1290,3.92984
1280,3.93076
1274,3.93318
1264,3.92397
1254,3.92774
1268,3.92196
1258,3.91565
1257,3.91387
1244,3.90764
1248,3.90028
1252,3.90672
1252,4.17786
1224,4.17298
1239,4.17206
1224,4.17339
1221,4.16602
1208,4.1673
1188,4.17137
1195,4.16216
1197,4.164
824,4.29253
1047,4.42998
1088,4.38456
1137,4.52852
1154,4.40497
1160,4.40337
1157,4.40856
1182,4.39767
1170,4.3853
1195,4.24753
1156,4.38524
1139,4.38442
1160,4.3825
1162,4.38827
1173,4.52498
1151,4.38117
1099,4.38892
1116,4.39226
1148,4.26819
1158,4.3841
1122,4.26518
1116,4.39261
1110,4.39282
1132,4.3413
1115,4.40055
1107,4.39929
1105,4.35045
1133,4.25124
1122,4.31796
1119,4.52113
1105,4.37238
1103,4.31172
1105,4.30972
1105,4.36768
1118,4.29433
1074,4.36223
1073,4.38624
1063,4.29442
1064,4.34911
1062,4.34616
1089,4.34959
1083,4.34137
1043,4.3314
1033,4.34272
1035,4.33748
1019,4.33578
1020,4.27713
1012,4.32864
1037,4.26096
1040,4.19287
1033,4.31861
1010,4.26885
1026,4.32422
1016,4.25668
1011,4.30813
1000,4.24543
1001,4.24236
1010,4.28345
977,4.28037
1004,4.1553
978,4.27646
979,4.29177
965,4.28772
935,4.15665
990,4.27906
1002,4.28667
957,4.2891
947,4.15858
937,4.14369
936,4.28043
942,4.26612
931,4.14199
926,4.27195
927,4.26352
932,4.13954
962,4.26618
956,4.26373
955,4.25443
911,4.24586
941,4.2449
927,4.24877
890,4.26454
931,4.26262
921,4.26088
903,4.25323
911,4.25702
925,4.24013
898,4.24166
897,4.24556
885,4.11945
879,4.24891
876,4.10628
854,4.1013
860,4.23953
897,4.1081
876,4.23378
851,4.23638
878,4.23007
889,4.11837
854,4.23398
865,4.24189
873,4.22643
821,4.22217
810,4.09489
843,4.21754
839,4.22598
868,4.22535
819,4.09723
850,4.22795
867,4.08899
859,4.21824
811,4.0914
827,4.08928
811,4.08788
780,4.2209
791,4.07605
799,4.07198
798,4.21038
794,4.20685
789,4.19707
792,4.07659
785,4.20893
826,4.15418
829,4.15767
801,4.15657
756,4.14758
782,4.18093
781,4.13167
764,4.13073
774,4.12237
786,4.13065
758,4.1095
748,4.12481
800,4.12538
730,4.10674
775,4.13365
733,4.13738
728,4.12439
769,4.14089
707,4.10725
730,4.12066
697,4.11305
762,4.11343
711,4.11988
742,4.10969
726,3.95448
704,2.7411
1998,5.04953
1991,4.82009
1989,4.76832
1958,4.68568
1953,4.6227
1968,4.5955
1961,4.57043
1948,4.55698
1956,4.52648
1916,4.50881
1914,4.51812
1921,4.49829
1896,4.47633
1909,4.45877
1879,4.45074
1887,4.42772
1887,4.40071
1869,4.40242
1855,4.37317
1864,4.38326
1857,4.35122
1847,4.34955
1837,4.34252
1825,4.31723
1834,4.37112
1829,4.35234
1815,4.3429
1796,4.3262
1784,4.32043
1798,4.32097
1795,4.30504
1781,4.30015
1769,4.28069
1764,4.28108
1757,4.26769
1740,4.26137
1734,4.24882
1751,4.24352
1767,4.2422
1749,4.23948
1725,4.22059
1704,4.22257
1718,4.21382
1707,4.20452
1688,4.21407
1703,4.2044
1702,4.20119
1682,4.19903
1682,4.18686
1675,4.17971
1665,4.17908
1674,4.17098
1672,4.16087
1657,4.15772
1647,4.15869
1631,4.14916
1645,4.14682
1612,4.14631
1639,4.13741
1630,4.13248
1618,4.13022
1627,4.23508
1603,4.24375
1602,4.23602
1589,4.22567
1582,4.23104
1580,4.20703
1585,4.19961
1575,4.19252
1556,4.17464
1568,4.17806
1562,4.17655
1561,4.16752
1540,4.15905
1532,4.1629
1545,4.14159
1548,4.14778
1523,4.14001
1522,4.13464
1507,4.126
1508,4.13205
1516,4.1192
1503,4.1123
1516,4.10845
1486,4.11012
1489,4.09642
1475,4.11325
1481,4.09506
1479,4.08227
1471,4.08414
1466,4.08494
1449,4.07318
1445,4.07506
1447,4.06309
1459,4.06473
1445,4.06561
1428,4.05329
1427,4.04907
1432,4.04043
1413,4.04433
1415,4.03537
1406,4.03162
1412,4.02985
1400,4.03376
1392,4.02787
1393,4.01627
1392,4.02306
1362,4.01819
1374,4.01603
1392,4.01668
1374,4.0022
1356,4.00109
1347,3.98865
1346,3.99021
1342,3.99592
1347,3.98186
1339,3.97699
1302,3.98701
1328,3.9736
1331,3.975
1311,3.96907
1297,3.97128
1309,3.96231
1306,3.95618
1299,3.95692
1279,3.9577
1275,3.94689
1290,3.94364
1280,3.93354
1274,3.93438
1264,3.93293
1254,3.93273
1268,3.9323
1258,3.9265
1257,3.92615
1244,3.92003
1248,3.9118
1252,3.91871
1252,4.18872
1224,4.18511
1239,4.1893
1224,4.18892
1221,4.18031
1208,4.18126
1188,4.18167
1195,4.17666
1197,4.16531
824,4.31329
1047,4.44234
1088,4.44361
1137,4.57032
1154,4.45052
1160,4.42836
1157,4.43606
1182,4.43425
1170,4.41954
1195,4.28292
1156,4.42396
1139,4.4157
1160,4.41479
1162,4.40599
1173,4.5395
1151,4.41526
1099,4.41308
1116,4.42689
1148,4.30984
1158,4.43237
1122,4.32028
1116,4.44413
1110,4.45418
1132,4.37521
1115,4.44798
1107,4.42994
1105,4.38997
1133,4.2964
1122,4.35773
1119,4.54658
1105,4.4117
1103,4.35656
1105,4.35991
1105,4.41891
1118,4.34565
1074,4.41418
1073,4.4196
1063,4.3613
1064,4.39875
1062,4.39214
1089,4.38901
1083,4.39207
1043,4.37918
1033,4.36983
1035,4.39126
1019,4.38765
1020,4.31393
1012,4.36849
1037,4.29779
1040,4.23601
1033,4.3505
1010,4.29755
1026,4.35023
1016,4.30551
1011,4.32761
1000,4.25868
1001,4.25973
1010,4.29016
977,4.28737
1004,4.15656
978,4.3057
979,4.28749
965,4.28382
935,4.15249
990,4.29403
1002,4.27812
957,4.28046
947,4.14583
937,4.14602
936,4.271
942,4.27919
931,4.15528
926,4.27387
927,4.24449
932,4.12438
962,4.25383
956,4.2548
955,4.24192
911,4.24179
941,4.23708
927,4.23753
890,4.24972
931,4.23594
921,4.23602
903,4.23137
911,4.23968
925,4.22622
898,4.2312
897,4.23124
885,4.10175
879,4.2377
876,4.11367
854,4.112
860,4.22632
897,4.10143
876,4.22422
851,4.225
878,4.22932
889,4.10167
854,4.22798
865,4.22771
873,4.21982
821,4.21942
810,4.08789
843,4.21142
839,4.22603
868,4.22266
819,4.11378
850,4.23164
867,4.09667
859,4.21766
811,4.09308
827,4.09129
811,4.08342
780,4.21538
791,4.07939
799,4.08178
798,4.22011
794,4.21886
789,4.21615
792,4.07135
785,4.20359
826,4.12767
829,4.15568
801,4.1355
756,4.12859
782,4.13285
781,4.12033
764,4.12688
774,4.12739
786,4.13103
758,4.12337
748,4.12331
800,4.13246
730,4.12105
775,4.12735
733,4.11626
728,4.10797
769,4.10882
707,4.10203
730,4.11584
697,4.11955
762,4.10794
711,4.1094
742,4.11083
726,4.15522
704,3.16545
1998,5.01165
1991,4.83227
1989,4.76034
1958,4.67561
1953,4.61849
1968,4.58511
1961,4.55775
1948,4.53369
1956,4.51254
1916,4.49886
1914,4.51189
1921,4.48784
1896,4.46917
1909,4.44354
1879,4.43758
1887,4.43719
1887,4.40269
1869,4.38673
1855,4.3778
1864,4.3723
1857,4.35572
1847,4.36397
1837,4.34085
1825,4.33724
1834,4.37224
1829,4.35947
1815,4.34723
1796,4.33922
1784,4.32249
1798,4.32194
1795,4.33148
1781,4.31623
1769,4.29356
1764,4.28416
1757,4.27994
1740,4.25739
1734,4.2598
1751,4.24498
1767,4.24321
1749,4.22979
1725,4.21766
1704,4.21807
1718,4.20053
1707,4.2133
1688,4.18436
1703,4.18747
1702,4.1769
1682,4.1926
1682,4.17405
1675,4.15454
1665,4.16177
1674,4.1461
1672,4.12967
1657,4.15714
1647,4.14489
1631,4.13716
1645,4.12332
1612,4.13217
1639,4.12539
1630,4.1149
1618,4.10555
1627,4.21672
1603,4.21317
1602,4.20786
1589,4.20391
1582,4.19921
1580,4.18374
1585,4.18437
1575,4.17696
1556,4.17088
1568,4.16982
1562,4.16177
1561,4.16551
1540,4.15099
1532,4.13781
1545,4.13341
1548,4.13136
1523,4.12914
1522,4.11838
1507,4.11861
1508,4.11465
1516,4.10306
1503,4.10376
1516,4.09472
1486,4.09282
1489,4.09513
1475,4.09442
1481,4.08244
1479,4.0717
1471,4.07939
1466,4.07476
1449,4.05877
1445,4.05996
1447,4.05347
1459,4.05728
1445,4.06099
1428,4.04606
1427,4.0402
1432,4.03701
1413,4.03797
1415,4.0334
1406,4.03752
1412,4.02514
1400,4.02429
1392,4.02103
1393,4.01795
1392,4.01056
1362,4.01097
1374,4.00599
1392,4.0009
1374,3.98905
1356,3.99224
1347,3.97743
1346,3.97868
1342,3.97761
1347,3.97122
1339,3.98112
1302,3.97921
1328,3.99611
1331,3.97029
1311,3.98061
1297,3.96608
1309,3.9545
1306,3.95366
1299,3.95677
1279,3.94723
1275,3.95222
1290,3.93576
1280,3.9367
1274,3.92917
1264,3.92676
1254,3.93186
1268,3.92253
1258,3.91131
1257,3.91498
1244,3.90784
1248,3.90083
1252,3.90006
1252,4.17955
1224,4.18446
1239,4.18324
1224,4.17424
1221,4.17601
1208,4.18668
1188,4.18038
1195,4.16798
1197,4.16161
824,4.26454
1047,4.40519
1088,4.34324
1137,4.49794
1154,4.37869
1160,4.37532
1157,4.38116
1182,4.37238
1170,4.37356
1195,4.23526
1156,4.3721
1139,4.36584
1160,4.3721
1162,4.36181
1173,4.48397
1151,4.36605
1099,4.37888
1116,4.36798
1148,4.23881
1158,4.3577
1122,4.25239
1116,4.37889
1110,4.40422
1132,4.33779
1115,4.39963
1107,4.38059
1105,4.34429
1133,4.23397
1122,4.29211
1119,4.49366
1105,4.36769
1103,4.31865
1105,4.31147
1105,4.37717
1118,4.31058
1074,4.38406
1073,4.37585
1063,4.317
1064,4.38583
1062,4.37238
1089,4.36968
1083,4.37052
1043,4.37169
1033,4.37792
1035,4.38495
1019,4.38203
1020,4.33503
1012,4.37831
1037,4.33775
1040,4.2603
1033,4.39263
1010,4.33417
1026,4.37593
1016,4.33459
1011,4.38458
1000,4.29104
1001,4.28921
1010,4.33496
977,4.32404
1004,4.19318
978,4.32702
979,4.33332
965,4.32341
935,4.19256
990,4.32417
1002,4.32472
957,4.32446
947,4.19398
937,4.19499
936,4.33062
942,4.32261
931,4.18882
926,4.32046
927,4.29432
932,4.20547
962,4.31156
956,4.3004
955,4.28814
911,4.28333
941,4.28149
927,4.28586
890,4.28557
931,4.28236
921,4.28141
903,4.28524
911,4.28248
925,4.27862
898,4.27254
897,4.28626
885,4.14644
879,4.28026
876,4.13561
854,4.17103
860,4.29289
897,4.13271
876,4.27721
851,4.2665
878,4.25491
889,4.14736
854,4.25873
865,4.27254
873,4.24327
821,4.25944
810,4.12367
843,4.24219
839,4.25703
868,4.24181
819,4.11905
850,4.25637
867,4.11305
859,4.25348
811,4.12027
827,4.11088
811,4.11099
780,4.25322
791,4.11263
799,4.14688
798,4.26834
794,4.25378
789,4.24939
792,4.12413
785,4.25874
826,4.17972
829,4.19738
801,4.19183
756,4.1803
782,4.19553
781,4.182
764,4.17596
774,4.1753
786,4.17403
758,4.16783
748,4.20108
800,4.17935
730,4.16418
775,4.18303
733,4.19221
728,4.19151
769,4.22054
707,4.15829
730,4.1665
697,4.165
762,4.16427
711,4.16917
742,4.16024
726,4.16346
704,3.74378
1998,4.98925
1991,4.83096
1989,4.74596
1958,4.66993
1953,4.60864
1968,4.58506
1961,4.5536
1948,4.52978
1956,4.51688
1916,4.48965
1914,4.50397
1921,4.48508
1896,4.46014
1909,4.4465
1879,4.44168
1887,4.41855
1887,4.40177
1869,4.38955
1855,4.37334
1864,4.35296
1857,4.34222
1847,4.32545
1837,4.31923
1825,4.32369
1834,4.36451
1829,4.34891
1815,4.33407
1796,4.33412
1784,4.33331
1798,4.3129
1795,4.30724
1781,4.3041
1769,4.28665
1764,4.28922
1757,4.2761
1740,4.25643
1734,4.26196
1751,4.24164
1767,4.24456
1749,4.23187
1725,4.22341
1704,4.21941
1718,4.2044
1707,4.20009
1688,4.19231
1703,4.18466
1702,4.18288
1682,4.18937
1682,4.17167
1675,4.16408
1665,4.1671
1674,4.16725
1672,4.14891
1657,4.14223
1647,4.1336
1631,4.12717
1645,4.11463
1612,4.11721
1639,4.11162
1630,4.10644
1618,4.09714
1627,4.20609
1603,4.22286
1602,4.20209
1589,4.19851
1582,4.18477
1580,4.17852
1585,4.17725
1575,4.17197
1556,4.15829
1568,4.16306
1562,4.15088
1561,4.14705
1540,4.15458
1532,4.13544
1545,4.1331
1548,4.12223
1523,4.12517
1522,4.12163
1507,4.10785
1508,4.11514
1516,4.10959
1503,4.09343
1516,4.09914
1486,4.09779
1489,4.08476
1475,4.08024
1481,4.0752
1479,4.06504
1471,4.067
1466,4.06185
1449,4.05208
1445,4.04524
1447,4.05332
1459,4.05441
1445,4.05413
1428,4.0444
1427,4.03575
1432,4.03491
1413,4.02849
1415,4.01935
1406,4.0194
1412,4.01258
1400,4.02104
1392,4.00903
1393,4.00863
1392,4.01016
1362,4.00541
1374,3.99581
1392,3.98775
1374,3.99062
1356,3.99021
1347,3.98136
1346,3.97904
1342,3.97205
1347,3.96894
1339,3.9824
1302,3.97881
1328,3.96303
1331,3.95853
1311,3.96468
1297,3.95821
1309,3.94914
1306,3.9427
1299,3.93983
1279,3.94209
1275,3.94051
1290,3.94063
1280,3.93888
1274,3.92531
1264,3.92541
1254,3.92031
1268,3.90972
1258,3.90882
1257,3.90828
1244,3.90164
1248,3.89953
1252,3.89354
1252,4.17378
1224,4.17009
1239,4.17096
1224,4.17173
1221,4.16608
1208,4.16816
1188,4.16742
1195,4.15709
1197,4.15645
824,4.32144
1047,4.4535
1088,4.40633
1137,4.55666
1154,4.43141
1160,4.42447
1157,4.43087
1182,4.42608
1170,4.43773
1195,4.28727
1156,4.42519
1139,4.41094
1160,4.40542
1162,4.40927
1173,4.54564
1151,4.41213
1099,4.42525
1116,4.42484
1148,4.27887
1158,4.40429
1122,4.29691
1116,4.41348
1110,4.41083
1132,4.35922
1115,4.41248
1107,4.40865
1105,4.35059
1133,4.26362
1122,4.32744
1119,4.53939
1105,4.39058
1103,4.33152
1105,4.32749
1105,4.38454
1118,4.30885
1074,4.36994
1073,4.37882
1063,4.31606
1064,4.38277
1062,4.39318
1089,4.37145
1083,4.37273
1043,4.37344
1033,4.36804
1035,4.36667
1019,4.35807
1020,4.30684
1012,4.35876
1037,4.31988
1040,4.23951
1033,4.38113
1010,4.31796
1026,4.3762
1016,4.30405
1011,4.37243
1000,4.29174
1001,4.29496
1010,4.32492
977,4.3322
1004,4.19042
978,4.32003
979,4.32629
965,4.33165
935,4.1877
990,4.32187
1002,4.3116
957,4.31473
947,4.18104
937,4.18289
936,4.31419
942,4.31465
931,4.17978
926,4.29668
927,4.29158
932,4.15069
962,4.2956
956,4.29112
955,4.28451
911,4.28181
941,4.26999
927,4.27652
890,4.28423
931,4.29256
921,4.27222
903,4.27255
911,4.27605
925,4.26302
898,4.25883
897,4.26572
885,4.13006
879,4.27316
876,4.14623
854,4.13723
860,4.27636
897,4.14006
876,4.26782
851,4.25489
878,4.25064
889,4.11764
854,4.24266
865,4.25285
873,4.24272
821,4.24272
810,4.12021
843,4.23132
839,4.23852
868,4.23068
819,4.11197
850,4.24819
867,4.10296
859,4.22771
811,4.10619
827,4.0969
811,4.09942
780,4.2479
791,4.12544
799,4.11367
798,4.25271
794,4.27003
789,4.24657
792,4.09478
785,4.23705
826,4.15615
829,4.16477
801,4.18183
756,4.1581
782,4.16962
781,4.16238
764,4.15379
774,4.16974
786,4.16341
758,4.15272
748,4.16764
800,4.16482
730,4.16782
775,4.17376
733,4.17746
728,4.16267
769,4.16237
707,4.15035
730,4.16115
697,4.16363
762,4.15256
711,4.14748
742,4.16239
726,4.1437
704,3.99225
1998,4.96602
1991,4.80932
1989,4.75035
1958,4.67091
1953,4.6085
1968,4.59136
1961,4.55265
1948,4.53399
1956,4.51807
1916,4.49703
1914,4.50326
1921,4.4868
1896,4.46842
1909,4.44532
1879,4.43741
1887,4.4285
1887,4.41265
1869,4.39316
1855,4.37745
1864,4.35236
1857,4.34681
1847,4.3455
1837,4.32675
1825,4.31999
1834,4.36548
1829,4.35137
1815,4.34986
1796,4.33736
1784,4.33755
1798,4.32316
1795,4.31703
1781,4.31339
1769,4.29685
1764,4.28806
1757,4.27686
1740,4.26942
1734,4.26306
1751,4.25648
1767,4.24516
1749,4.24992
1725,4.24187
1704,4.22889
1718,4.22208
1707,4.2149
1688,4.20275
1703,4.19998
1702,4.19459
1682,4.20257
1682,4.18975
1675,4.17799
1665,4.17254
1674,4.16717
