rho,time
17,0.0135572
17,0.0225229
17,0.0219319
17,0.0195758
17,0.0223689
17,0.02373
17,0.0260301
17,0.0266008
17,0.0326309
17,0.0201099
17,0.0225639
16,0.0265479
16,0.0220261
51,0.0515091
47,0.0260239
42,0.0259531
36,0.0224938
33,0.025516
32,0.0272639
29,0.0214419
25,0.021132
23,0.020438
20,0.02071
16,0.017592
12,0.0207281
10,0.015991
17,0.0135131
17,0.023638
17,0.0230122
17,0.0210991
17,0.023201
17,0.0206542
17,0.0218658
17,0.0224252
17,0.0211761
17,0.023386
17,0.0235691
16,0.0232491
16,0.0226882
51,0.035964
47,0.030401
42,0.0303869
36,0.0228679
33,0.023319
32,0.0260301
29,0.0257931
25,0.0213361
23,0.0185189
20,0.0256181
16,0.020942
12,0.021637
10,0.0183511
17,0.013953
17,0.043313
17,0.0423121
17,0.0367951
17,0.0302322
17,0.031491
17,0.0303118
17,0.0319369
17,0.028547
17,0.031239
17,0.0321841
16,0.029274
16,0.0321801
51,0.0222511
47,0.0291898
42,0.0312321
36,0.0288241
33,0.0270231
32,0.024539
29,0.026371
25,0.0295479
23,0.0247731
20,0.028137
16,0.021487
12,0.0197229
10,0.0238831
17,0.013716
17,0.0294669
17,0.049773
17,0.0382259
17,0.049772
17,0.0494421
17,0.0496309
17,0.0291049
17,0.028204
17,0.02949
17,0.048074
16,0.0283771
16,0.0494571
51,0.0235639
47,0.0235791
42,0.0289221
36,0.0286911
33,0.0238559
32,0.0242529
29,0.021059
25,0.020745
23,0.0194139
20,0.0274308
16,0.020396
12,0.0216012
10,0.020725
17,0.0128438
17,0.046458
17,0.046581
17,0.0514798
17,0.0475349
17,0.0363309
17,0.050868
17,0.0369768
17,0.0440969
17,0.05722
17,0.0508339
16,0.0464828
16,0.041132
51,0.0184751
47,0.0245328
42,0.023813
36,0.0215461
33,0.0225852
32,0.0215459
29,0.0258698
25,0.0194051
23,0.0172691
20,0.018466
16,0.018424
12,0.020721
10,0.018369
17,0.01372
17,0.0209041
17,0.0204349
17,0.0204122
17,0.0212429
17,0.0197968
17,0.0275679
17,0.0210781
17,0.0270419
17,0.020638
17,0.019917
16,0.021106
16,0.0251009
51,0.0462048
47,0.0325081
42,0.027952
36,0.0249538
33,0.021523
32,0.023278
29,0.023875
25,0.021158
23,0.0185928
20,0.0233228
16,0.023284
12,0.0186148
10,0.0205431
17,0.013833
17,0.0219042
17,0.0223131
17,0.0201631
17,0.0270102
17,0.0217931
17,0.0196872
17,0.0283182
17,0.0201881
17,0.0279341
17,0.021719
16,0.021719
16,0.0217822
51,0.0470681
47,0.0251138
42,0.0258801
36,0.0228701
33,0.0221601
32,0.0228698
29,0.0188811
25,0.0195279
23,0.0194149
20,0.020273
16,0.021162
12,0.0170419
10,0.0205309
17,0.0135629
17,0.0455022
17,0.0201368
17,0.0213408
17,0.0265801
17,0.025327
17,0.0203769
17,0.021632
17,0.0253181
17,0.0198371
17,0.019603
16,0.020036
16,0.020472
51,0.0395741
47,0.0246429
42,0.03075
36,0.0225861
33,0.021656
32,0.0209861
29,0.021152
25,0.021049
23,0.0193911
20,0.020349
16,0.0191371
12,0.019156
10,0.01511
17,0.0133779
17,0.028321
17,0.0380211
17,0.0490301
17,0.0351169
17,0.0490611
17,0.0490608
17,0.0490558
17,0.0554242
17,0.0301809
17,0.027976
16,0.0295281
16,0.0495808
51,0.020318
47,0.0243478
42,0.0299292
36,0.0224609
33,0.0293021
32,0.0214419
29,0.0242479
25,0.0220671
23,0.022012
20,0.019171
16,0.020679
12,0.0182271
10,0.0238659
17,0.0134671
17,0.018127
17,0.0206881
17,0.026
17,0.0196311
17,0.0204661
17,0.020164
17,0.021678
17,0.0322239
17,0.0214751
17,0.020982
16,0.021246
16,0.0341539
51,0.0396159
47,0.027976
42,0.0253241
36,0.0253239
33,0.0223539
32,0.023119
29,0.0217469
25,0.022727
23,0.0225639
20,0.020884
16,0.019799
12,0.0196099
10,0.0188999
17,0.0128782
17,0.0404532
17,0.0488269
17,0.0453629
17,0.035656
17,0.0304651
17,0.039221
17,0.0304651
17,0.0289428
17,0.0352111
17,0.026211
16,0.0298519
16,0.0295391
51,0.0310001
47,0.035183
42,0.0323119
36,0.025522
33,0.0240421
32,0.0304708
29,0.0236871
25,0.021409
23,0.025826
20,0.0233011
16,0.0217991
12,0.021945
10,0.0219162
17,0.018307
17,0.0349259
17,0.0337138
17,0.0422089
17,0.0325799
17,0.0348909
17,0.0422299
17,0.0343261
17,0.0350718
17,0.031395
17,0.036217
16,0.0342491
16,0.0325761
51,0.0182948
47,0.0413978
42,0.0368719
36,0.0379879
33,0.0307841
32,0.030597
29,0.0292611
25,0.030082
23,0.0297699
20,0.02722
16,0.0296538
12,0.0289299
10,0.0241649
17,0.013835
17,0.0458591
17,0.025816
17,0.0466208
17,0.04883
17,0.0466542
17,0.048861
17,0.0340788
17,0.0328178
17,0.0543189
17,0.0490198
16,0.046828
16,0.0343349
51,0.018954
47,0.0287921
42,0.023984
36,0.0307171
33,0.0276251
32,0.0274661
29,0.028054
25,0.0272388
23,0.0225549
20,0.0221212
16,0.0222499
12,0.0186691
10,0.0201218
17,0.013761
17,0.02864
17,0.0373149
17,0.0358999
17,0.045821
17,0.037549
17,0.028991
17,0.028702
17,0.054739
17,0.0379069
17,0.0434599
16,0.0305181
16,0.037384
51,0.019949
47,0.0360651
42,0.0252838
36,0.0280159
33,0.0257649
32,0.026387
29,0.0315299
25,0.022918
23,0.019702
20,0.023756
16,0.0236459
12,0.0272429
10,0.023016
17,0.0131419
17,0.0457799
17,0.0456901
17,0.026783
17,0.0327449
17,0.047327
17,0.0299819
17,0.0293489
17,0.030009
17,0.0447359
17,0.0466259
16,0.03613
16,0.027756
51,0.0190141
47,0.033613
42,0.025245
36,0.024894
33,0.0261872
32,0.0268869
29,0.027312
25,0.0231462
23,0.0282609
20,0.0235381
16,0.0275021
12,0.0204129
10,0.0216691
17,0.013124
17,0.0437341
17,0.031111
17,0.0380402
17,0.0328472
17,0.0293431
17,0.0531461
17,0.0382521
17,0.0330181
17,0.0300291
17,0.028585
16,0.0311341
16,0.031456
51,0.0233731
47,0.0297399
42,0.030159
36,0.024148
33,0.03444
32,0.0232921
29,0.020551
25,0.022567
23,0.0208189
20,0.0229101
16,0.019506
12,0.029737
10,0.0213718
17,0.0130911
17,0.0260649
17,0.020247
17,0.0372429
17,0.0259421
17,0.020561
17,0.018908
17,0.019897
17,0.0193222
17,0.0200088
17,0.0195711
16,0.0185061
16,0.0211091
51,0.039844
47,0.025394
42,0.0253589
36,0.022846
33,0.021394
32,0.025394
29,0.0199151
25,0.0197971
23,0.0237579
20,0.0213301
16,0.0193019
12,0.0195241
10,0.015434
17,0.0131581
17,0.046454
17,0.036983
17,0.025491
17,0.0445309
17,0.0454788
17,0.0337951
17,0.0455611
17,0.0276051
17,0.0267301
17,0.0303371
16,0.047112
16,0.0517561
51,0.0189612
47,0.024487
42,0.0271451
36,0.025378
33,0.0240119
32,0.024663
29,0.028199
25,0.020822
23,0.0181649
20,0.0233402
16,0.0195091
12,0.022084
10,0.021749
17,0.0134101
17,0.019511
17,0.0262752
17,0.021826
17,0.0205569
17,0.0223491
17,0.02036
17,0.0208359
17,0.0201759
17,0.026268
17,0.0208921
16,0.019613
16,0.0192699
51,0.0448632
47,0.028666
42,0.0252149
36,0.0233948
33,0.021754
