rho,time
4720,29.5966
4709,29.8569
4711,29.7252
4699,29.6444
4711,29.5402
4652,29.4032
4645,29.043
4692,29.1591
4700,29.2072
4676,29.1159
4654,29.0614
4629,29.0034
4617,28.8899
4602,28.8915
4592,28.8231
4595,28.7562
4587,28.6711
4570,28.6443
4591,28.7057
4567,28.5661
4570,28.4279
4525,28.4751
4543,28.5267
4535,28.4527
4510,28.3484
4498,28.2592
4487,28.2016
4452,28.1506
4476,28.2025
4431,28.0136
4433,28.0004
4400,28.0796
4380,27.9982
4372,27.8581
4387,27.6668
4376,27.5866
4356,27.5876
4282,27.478
4311,27.4616
4283,27.3696
4299,27.2974
4273,27.2656
4276,27.2382
4256,27.6969
4230,27.6591
4206,27.5748
4205,27.5824
4196,27.526
4187,27.4293
4166,27.3973
4137,27.3194
4121,27.3524
4141,27.307
4137,27.2852
4097,27.2428
4061,27.2233
4131,27.1973
4090,27.1004
4049,27.0186
4046,26.9535
4008,26.9473
4014,26.8692
3987,26.8938
4006,26.8507
3978,26.8564
3966,26.7999
3939,26.7564
3889,26.728
3920,26.7468
3918,26.7044
3901,26.6634
3874,321.453
3872,26.5481
3855,26.4806
3852,26.5001
3813,26.4902
3812,26.4696
3801,26.5207
3778,26.4972
3742,26.4714
3722,26.4308
3741,26.3915
3698,26.3107
3718,26.3257
3701,26.3144
3714,26.3134
3665,26.2652
3641,26.2564
3643,27.2328
3641,26.1931
3654,27.1326
3590,27.1054
3573,27.0808
3580,27.0642
3548,27.0515
3553,27.0288
3514,26.9813
3541,26.9392
3489,26.9572
3486,26.957
3480,26.9002
3431,26.8868
3439,26.8483
3404,26.7921
3386,26.7482
3382,26.7504
3386,26.7661
3333,26.7293
3341,26.732
3315,26.7276
3318,26.693
3266,26.6895
3273,26.6865
3273,26.6177
3221,26.6073
3234,26.6238
3203,26.6401
3197,26.5806
3184,26.5637
3155,26.5003
3134,26.4462
3113,26.4608
3100,26.4076
3086,26.4208
3084,26.2253
3070,26.2378
3089,26.2665
3030,26.4622
3009,26.1762
2991,26.1937
2976,26.1939
2928,26.1746
2940,26.1396
2905,26.136
2900,26.1182
2843,26.1585
2879,26.0931
2810,26.0826
2782,24.8774
2810,26.0335
2786,26.0765
2746,26.0008
2723,26.0199
2729,24.8758
2700,26.0849
2655,26.086
2654,26.0682
2631,24.7285
2578,26.0094
2571,25.9586
2557,25.9554
2545,26.0106
2506,26.016
2502,25.9231
2438,26.0052
2446,25.9
2420,25.9829
2417,25.8195
2373,25.8298
2363,25.7791
2337,142.73
2340,25.9192
2307,25.8979
2280,25.8828
636,9.39538
1210,23.6385
1334,23.574
1345,23.6776
1417,23.6624
1404,23.758
1413,23.8287
1414,23.7579
1417,23.6286
1427,23.6279
1443,23.6504
1444,23.6143
1425,23.8434
1417,23.9055
1432,23.6074
1412,23.664
1405,23.9426
1361,23.8148
1315,23.6241
1337,23.6571
1326,23.9796
1346,24.0305
1303,23.9338
1332,24.0252
1299,24.6242
1306,24.5506
1282,24.7358
1275,24.4652
1300,24.2959
1289,24.3403
1303,24.3247
1277,23.5556
1269,24.0294
1232,23.8662
1250,23.9142
1237,23.8673
1278,23.3298
1233,23.3665
1280,23.3062
1274,23.1706
1233,23.2437
1212,23.182
1244,23.0853
1211,23.5319
1208,23.0459
1248,23.1799
1209,23.4734
1260,22.843
1245,12.0315
1223,23.222
1243,22.8437
1208,22.8337
1211,22.598
1188,22.8518
1203,22.8698
1196,22.9636
1204,22.7595
1181,22.7609
1201,22.9409
1138,22.5814
1192,22.9177
1165,19.1828
1154,23.4509
1184,23.3227
1187,23.5585
1168,24.1156
1161,23.6222
1159,23.6695
1192,23.1326
1154,23.3249
1149,22.9911
1142,23.2005
1127,23.2414
1111,23.1959
1139,23.1818
1155,23.1123
1129,23.1396
1104,23.4792
1108,22.7488
1096,22.6888
1134,22.9914
1094,23.0232
1125,22.6736
1091,23.1866
1105,23.0403
1079,22.9894
1094,23.1856
1102,22.9038
1062,23.2658
1085,23.1246
1112,23.177
1059,23.6141
1090,23.3582
1093,23.6225
1066,23.3449
1059,23.305
1053,22.9476
1045,23.3734
1069,23.3172
1058,23.0353
1059,23.0236
1044,23.2833
1016,22.9651
1045,23.3565
1052,23.3007
1019,22.9609
1016,23.237
1032,23.1418
1040,22.7811
1037,23.3202
1032,23.6656
992,23.7353
1033,23.7156
1033,23.4395
1029,24.3323
1042,23.6335
1004,23.5877
1038,23.6688
1001,23.84
1003,24.099
987,23.4923
994,23.5037
985,23.505
1008,23.4333
1016,23.7979
975,23.4876
1014,23.6657
980,23.5589
992,23.578
975,24.2089
961,23.9372
999,23.6132
941,24.2663
985,23.6365
960,24.2652
957,24.2552
959,23.5085
950,23.6694
971,23.6992
953,23.6566
975,23.611
966,24.2717
937,24.259
933,24.2861
939,23.6074
957,24.2862
913,23.5723
935,23.6189
934,23.6463
916,24.2646
932,24.2292
943,23.4335
921,24.1416
898,23.6008
915,23.581
929,22.5735
911,23.7094
891,23.7646
898,24.5051
914,23.8103
880,23.7299
881,24.3059
902,23.7653
894,23.6171
921,23.542
882,24.1315
865,23.4421
847,23.5334
935,23.6198
877,24.1484
864,23.4629
938,23.4912
883,23.4347
878,23.4704
890,23.8404
843,23.4758
863,23.3926
880,23.8034
858,23.4003
856,23.4509
871,23.9636
859,23.4624
845,23.2787
833,23.1863
821,23.2303
817,23.1924
797,23.1291
826,23.174
858,24.0393
810,23.2128
814,23.1438
789,23.3385
4767,31.8521
4767,30.9247
4767,31.1582
4767,32.2946
4767,32.4312
4767,32.2703
4772,32.1726
4767,31.8218
4776,31.6711
4779,31.5293
4771,31.5695
4762,31.3326
4766,31.188
4747,31.1156
4777,31.0339
4765,30.9484
4760,30.815
4770,30.5618
4777,30.4188
4736,30.3462
4743,30.2181
4752,30.0472
4743,30.0434
4748,29.9934
4751,29.9036
4726,29.8324
4745,29.8919
4697,29.8162
4720,29.6575
4709,29.7361
4711,29.6143
4699,29.454
4711,29.2892
4652,29.2027
4645,29.1077
4692,28.9694
4700,29.0361
4676,29.0607
4654,28.9875
4629,28.9133
4617,28.7188
4602,28.7084
4592,28.6265
4595,28.5513
4587,28.5781
4570,28.4333
4591,28.3616
4567,28.3413
4570,28.2344
4525,28.1368
4543,28.3148
4535,28.2687
4510,28.2209
4498,28.3989
4487,28.1405
4452,28.1349
4476,28.0618
4431,28.1808
4433,28.0501
4400,27.8756
4380,27.8034
4372,27.7436
4387,27.7043
4376,27.5985
4356,27.5553
4282,27.5119
4311,27.5372
4283,27.5528
4299,27.3299
4273,27.275
4276,27.2318
4256,27.801
4230,27.6775
4206,27.5969
4205,27.6853
4196,27.5295
4187,27.484
4166,27.3905
4137,27.345
4121,27.3537
4141,27.49
4137,27.2913
4097,27.2134
4061,27.5425
4131,27.0466
4090,26.9829
4049,27.1766
