rho,time
4767,12.4532
4767,9.66134
4767,8.63252
4767,34.6503
4767,179.23
4767,12.5182
4772,34.4706
4767,146.381
4776,18.3682
4779,33.8639
4771,33.6129
4762,33.686
4766,33.5173
4747,33.1873
4777,33.4091
4765,33.0862
4760,33.0845
4770,32.4161
4777,29.8451
4736,32.8105
4743,32.4663
4752,32.4187
4743,32.0813
4748,31.8281
4751,32.0089
4726,32.0425
4745,31.7721
4697,32.0947
4720,31.8213
4709,31.6235
4711,31.3334
4699,31.5127
4711,31.2459
4652,30.954
4645,31.2262
4692,30.8749
4700,30.9765
4676,31.2392
4654,30.937
4629,30.8876
4617,30.8308
4602,30.5639
4592,30.8136
4595,30.5051
4587,30.4845
4570,30.2038
4591,30.5411
4567,30.2342
4570,30.0864
4525,30.2251
4543,30.1616
4535,178.797
4510,30.3941
4498,30.1001
4487,29.9705
4452,108.526
4476,17.5953
4431,13.9842
4433,30.8938
4400,36.5481
4380,21.6329
4372,42.5514
4387,26.439
4376,29.6754
4356,29.4794
4282,29.3736
4311,36.7643
4283,33.6432
4299,29.2429
4273,45.8582
4276,43.7752
4256,26.4195
4230,29.4521
4206,29.281
4205,29.1152
4196,29.11
4187,94.2034
4166,19.4235
4137,29.2244
4121,29.0477
4141,28.8409
4137,136.768
4097,17.2041
4061,14.0474
4131,28.8015
4090,28.5448
4049,28.4406
4046,29.636
4008,117.897
4014,28.4731
3987,28.3312
4006,28.2969
3978,38.4557
3966,33.3847
3939,20.0854
3889,28.2103
3920,37.3966
3918,29.9281
3901,124.794
3874,12.8535
3872,28.0453
3855,27.9262
3852,27.8417
3813,105.553
3812,18.1625
3801,45.0304
3778,25.8529
3742,74.3482
3722,17.6951
3741,28.0288
3698,27.9172
3718,27.8417
3701,30.8663
3714,33.3837
3665,37.4707
3641,29.4161
3643,129.573
3641,10.9488
3654,28.59
3590,40.5068
3573,26.865
3580,35.0331
3548,25.9493
3553,17.6637
3514,28.2334
3541,41.2498
3489,35.7204
