rho,time
1302,4.01172
1328,4.53772
1331,2.63463
1311,4.0338
1297,4.02767
1309,4.00095
1306,4.01001
1299,4.01615
1279,3.99533
1275,3.99567
1290,3.9981
1280,3.97825
1274,3.98534
1264,3.97146
1254,3.95903
1268,3.95008
1258,3.96706
1257,17.1388
1244,3.99799
1248,3.98134
1252,3.97995
1252,4.23548
1224,4.24003
1239,4.23183
1224,12.7246
1221,4.23076
1208,4.22726
1188,12.6696
1195,4.11061
1197,4.2267
824,1.67842
1047,4.62775
1088,4.43709
1137,4.62563
1154,4.55091
1160,4.49377
1157,4.58779
1182,4.48129
1170,4.47813
1195,4.32089
1156,4.54527
1139,4.44489
1160,4.48395
1162,4.44069
1173,4.64714
1151,4.5007
1099,4.55465
1116,4.45522
1148,4.34319
1158,4.46624
1122,4.41157
1116,4.47052
1110,4.60717
1132,4.3986
1115,4.46892
1107,4.48221
1105,4.43913
1133,4.40716
1122,4.41316
1119,4.5921
1105,4.4313
1103,4.40826
1105,4.41179
1105,4.52502
1118,4.37562
1074,4.44587
1073,4.43826
1063,4.40541
1064,4.55311
1062,4.40626
1089,4.44257
1083,4.3989
1043,4.43605
1033,4.41424
1035,4.45185
1019,4.43192
1020,8.58901
1012,4.5139
1037,4.33716
1040,4.2894
1033,4.39465
1010,4.40223
1026,4.44592
1016,4.40665
1011,55.1287
1000,4.39384
1001,4.34555
1010,4.40407
977,4.44466
1004,4.22078
978,4.39693
979,4.35841
965,4.39174
935,4.25073
990,4.42254
1002,4.38336
957,4.42453
947,4.30939
937,4.22736
936,4.42385
942,4.3784
931,4.29698
926,4.41629
927,4.41091
932,4.26339
962,4.42233
956,4.42012
955,4.39317
911,4.39527
941,4.37724
927,4.38892
890,4.38259
931,4.41651
921,4.40899
903,4.30592
911,4.33879
925,4.31083
898,4.3295
897,4.35303
885,4.27177
879,4.3529
876,4.20197
854,4.24851
860,4.37146
897,4.22185
876,4.39682
851,4.35498
878,4.31905
889,4.22698
854,4.3329
865,4.34932
873,4.35201
821,4.3476
810,4.28411
843,4.32721
839,4.32685
868,4.3227
819,4.24121
850,4.35538
867,4.24144
859,4.34353
811,4.21687
827,4.16628
811,4.15287
780,4.35746
791,4.24919
799,4.2137
798,4.34362
794,4.32817
789,4.37096
792,4.21723
785,4.36962
826,4.26334
829,4.32632
801,4.26061
756,4.29379
782,4.27281
781,4.26756
764,4.2929
774,4.26775
786,4.25872
758,4.24053
748,4.26939
800,4.25337
730,4.20686
775,4.33537
733,4.24391
728,4.23714
769,4.29665
707,4.23487
730,4.24337
697,4.25287
762,4.25427
711,4.27666
742,4.23155
726,4.24985
704,4.26709
1998,45.8706
1991,2.30961
1989,2.30641
1958,4.74775
1953,4.65083
1968,4.65507
1961,4.60972
1948,4.55912
1956,4.60595
1916,4.54277
1914,4.58705
1921,4.57134
1896,4.51394
1909,4.47583
1879,4.47019
1887,4.47528
1887,4.45969
1869,4.45398
1855,4.44996
1864,4.40325
1857,4.40871
1847,4.40517
1837,4.38158
1825,4.36934
1834,4.38045
1829,4.33744
1815,4.34747
1796,4.38355
1784,4.37268
1798,4.38613
1795,4.35222
1781,4.34576
1769,4.36751
1764,24.4938
1757,2.11168
1740,4.28542
1734,4.25837
1751,4.27349
1767,4.30728
1749,20.6329
1725,4.22941
1704,4.2222
1718,4.22731
1707,4.24563
1688,4.23804
1703,4.23148
1702,4.2048
1682,4.22046
1682,25.2511
1675,4.18219
1665,4.15859
1674,4.19193
1672,4.17691
1657,4.18189
1647,4.18621
1631,4.23178
1645,4.23266
1612,4.23987
1639,4.82123
1630,4.27886
1618,4.16451
1627,4.27629
1603,4.29375
1602,4.69909
1589,4.19556
1582,5.06354
1580,3.77277
1585,4.9775
1575,2.95536
1556,4.20295
1568,4.18902
1562,4.17777
1561,4.19147
1540,4.19946
1532,4.19125
1545,4.22346
1548,4.74857
1523,3.03091
1522,4.15948
1507,4.21002
1508,4.47939
1516,4.7903
1503,3.5924
1516,2.60881
1486,4.16009
1489,4.14796
1475,4.13884
1481,4.16292
1479,4.16547
1471,4.16659
1466,4.1699
1449,11.5299
1445,2.02231
1447,13.0693
1459,2.32639
1445,4.0904
1428,4.08877
1427,4.41891
1432,4.86067
1413,2.99557
1415,4.0963
1406,4.0941
1412,4.04893
1400,4.04817
1392,4.04859
1393,4.03792
1392,4.04899
1362,4.06527
1374,4.05968
1392,4.04963
1374,4.05338
1356,12.0598
1347,2.01191
1346,4.03531
1342,4.03457
1347,4.03068
1339,12.9755
1302,4.00089
1328,4.00935
1331,13.2358
1311,4.02854
1297,4.02513
1309,4.02653
1306,4.03871
1299,4.06066
1279,4.05185
1275,4.05152
1290,12.0106
1280,2.05492
1274,4.26068
